time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,train/entropy_loss,train/value_loss,train/clip_range,train/explained_variance,train/policy_gradient_loss,train/loss,train/n_updates,train/learning_rate,train/clip_fraction,train/approx_kl
294912,51,16.159000000000002,5762,158.01,36,-0.1012321175134275,0.5504111876245588,0.2,0.8696567118167877,0.001583785915408953,0.15132585167884827,350,0.0003,0.0283203125,0.003414868
303104,52,15.412,5761,152.07,37,-0.1011172063270351,0.5652702081832104,0.2,0.8792986050248146,0.0011867696850458743,0.1567310243844986,360,0.0003,0.030859375,0.0067752376
311296,54,15.269,5760,151.0,38,-0.1058300338248955,0.45074709893087855,0.2,0.9108993262052536,0.0011303550580123555,0.1399393230676651,370,0.0003,0.03179931640625,0.004997005
319488,55,15.481000000000002,5760,152.76,39,-0.09984675805608276,0.5150036078353878,0.2,0.8941695243120193,0.0001772128480297397,0.1627575159072876,380,0.0003,0.0306640625,0.002757097
327680,56,15.690000000000003,5756,154.4,40,-0.09261465325835161,0.5743556990171783,0.2,0.8883848711848259,6.767368086002534e-05,0.3771524131298065,390,0.0003,0.02867431640625,0.003442655
335872,58,16.351,5750,159.57,41,-0.09166855148505419,0.5484015720780008,0.2,0.8828364461660385,0.0009485839576882426,0.23256804049015045,400,0.0003,0.03001708984375,0.0029827333
344064,59,15.955,5742,156.42,42,-0.09589298586943187,0.6009168555960059,0.2,0.8832212686538696,0.0015340402783294849,0.3812922239303589,410,0.0003,0.03304443359375,0.0051427307
352256,61,15.568000000000001,5736,153.45,43,-0.09631246222561458,0.5076109230634757,0.2,0.901331901550293,0.0011129037806313137,0.19282329082489014,420,0.0003,0.0308349609375,0.0039720405
360448,62,15.915999999999999,5732,156.3,44,-0.09787571761844446,0.47901776969083587,0.2,0.9157247990369797,0.0018503022818549652,0.5490445494651794,430,0.0003,0.03084716796875,0.0026741398
368640,64,16.224,5730,158.66,45,-0.09204384941695025,0.4800823399331421,0.2,0.9042187407612801,0.001485563992173411,0.12222812324762344,440,0.0003,0.03170166015625,0.002340917
376832,65,14.923000000000002,5720,148.08,46,-0.08948171690426535,0.48703883424168454,0.2,0.904193677008152,0.0010218918139798916,0.16799049079418182,450,0.0003,0.02952880859375,0.0031362462
385024,67,16.012,5718,156.99,47,-0.084439060495788,0.6020051780971698,0.2,0.8908789902925491,0.0015763037747092313,0.23160521686077118,460,0.0003,0.0287353515625,0.003855499
393216,68,16.963,5718,164.52,48,-0.07705074300465639,0.46163203989854085,0.2,0.8966960459947586,0.0017546928566844144,0.3820733428001404,470,0.0003,0.0313232421875,0.0028258506
401408,70,16.906,5719,164.13,49,-0.06854054912910215,0.550163559988141,0.2,0.8788355812430382,0.0003175257744260307,0.44976377487182617,480,0.0003,0.0242431640625,0.0049315365
409600,71,16.488,5718,160.94,50,-0.0655201697085431,0.4532148076570593,0.2,0.916997492313385,0.000551671673929377,0.13006699085235596,490,0.0003,0.03359375,0.0058395416
417792,73,16.336,5710,159.69,51,-0.0658771785288991,0.5065966678899713,0.2,0.9035916104912758,0.0011971200387051796,0.2157796174287796,500,0.0003,0.02894287109375,0.0025414876
425984,74,15.87,5703,155.93,52,-0.06594284076418262,0.3581802120781504,0.2,0.9396906308829784,0.0008629363727777672,0.1407308429479599,510,0.0003,0.02689208984375,0.002594856
434176,76,16.035999999999998,5702,157.23,53,-0.06967613830493065,0.4857736734091304,0.2,0.9211367517709732,0.0017742386351528693,0.12275665998458862,520,0.0003,0.02791748046875,0.0021286774
442368,77,16.771,5703,163.14,54,-0.06195490863974555,0.38873286683228797,0.2,0.9282883107662201,0.0011229307677240285,0.18943935632705688,530,0.0003,0.02314453125,0.00226141
450560,78,17.208,5703,166.88,55,-0.05567831209118594,0.43507275778683835,0.2,0.9217981547117233,0.0013666113338331343,0.19619661569595337,540,0.0003,0.0228759765625,0.0027331263
458752,80,16.552,5704,161.76,56,-0.057486762748158074,0.6591257333057001,0.2,0.8809928745031357,0.002140397758830659,0.3026098310947418,550,0.0003,0.02706298828125,0.003863295
466944,81,16.32,5704,159.71,57,-0.06394546342562535,0.6009186885203235,0.2,0.8835816159844398,0.00018184852433478227,0.31535789370536804,560,0.0003,0.03284912109375,0.006238588
475136,83,16.552,5701,161.49,58,-0.06277476052709971,0.6902452648966573,0.2,0.8820918723940849,0.0011729730726074195,0.35590773820877075,570,0.0003,0.0310302734375,0.0059685367
