rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,time/time_elapsed,train/entropy_loss,train/value_loss,train/approx_kl,train/explained_variance,train/clip_range,train/clip_fraction,train/learning_rate,train/loss,train/policy_gradient_loss,train/n_updates
18.259999999999998,4741,1204224,147,175.33,253,-0.164820951531874,0.9941746565978974,0.034414366,0.6195744276046753,0.2,0.10322265625,0.003,0.5073032975196838,0.007356075751886237,1460
19.744,4739,1212416,148,187.11,255,-0.14893320817500352,0.8352658921619878,0.027727094,0.6221489310264587,0.2,0.08787841796875,0.003,0.4597752094268799,0.005266365306124498,1470
17.135,4737,1220608,149,165.79,257,-0.1683531884336844,1.1184185527963564,0.043061987,0.5338029861450195,0.2,0.12515869140625,0.003,0.5254811644554138,0.00740209976775077,1480
14.821,4736,1228800,150,146.16,259,-0.16387581452145242,1.0203856156673283,0.047536455,0.47343897819519043,0.2,0.112451171875,0.003,0.1854230761528015,0.005771088668552693,1490
17.840999999999998,4736,1236992,151,170.6,261,-0.20803164446842856,1.415322382748127,0.05644437,0.3686675429344177,0.2,0.17598876953125,0.003,0.3872796297073364,0.001989863484777743,1500
19.599,4735,1245184,152,185.3,262,-0.1516660532244714,1.236643176781945,0.0670934,0.46868783235549927,0.2,0.12159423828125,0.003,0.2921677231788635,0.011856404511854634,1510
19.554,4733,1253376,153,185.21,264,-0.1508715247386135,1.271716848271899,0.06042443,0.47118788957595825,0.2,0.0948974609375,0.003,0.4515761435031891,0.012334551185267629,1520
19.07,4732,1261568,154,181.09,266,-0.1502898140461184,1.5784602852538228,0.042396307,0.36268508434295654,0.2,0.1048828125,0.003,0.6043583750724792,0.005204092294843576,1530
21.377000000000002,4731,1269760,155,199.66,268,-0.12714020868297665,1.3248197654029354,0.04090037,0.4171958565711975,0.2,0.0931396484375,0.003,0.5509070158004761,0.009628895801324689,1540
22.763,4730,1277952,156,210.64,270,-0.14667179764364846,1.3212526521878316,0.031926297,0.35697513818740845,0.2,0.0850830078125,0.003,0.5473461747169495,-0.00034628157336555885,1550
25.809999999999995,4730,1286144,157,235.17,271,-0.15840003674966283,1.1802929089870304,0.040482163,0.24688571691513062,0.2,0.11041259765625,0.003,0.33603811264038086,0.006854816117447626,1560
24.615,4730,1294336,158,226.01,273,-0.15751026798097884,1.2014158364152536,0.105021216,0.375834584236145,0.2,0.10179443359375,0.003,0.18903109431266785,0.00540501750583644,1570
19.802,4730,1302528,159,187.33,275,-0.14923224489903078,1.2924959957832471,0.045436062,0.5256283283233643,0.2,0.09957275390625,0.003,0.42571040987968445,0.006698282020988699,1580
18.025,4730,1310720,160,172.62,277,-0.169630917935865,1.580006901244633,0.051535517,0.4919372797012329,0.2,0.10462646484375,0.003,0.5849015116691589,0.0032739984764702966,1590
17.847,4729,1318912,161,171.29,278,-0.1566607374144951,1.737825867300853,0.048937514,0.4836121201515198,0.2,0.0931396484375,0.003,0.41380584239959717,0.0033936080300918546,1600
19.013,4729,1327104,162,180.79,280,-0.17301377026597037,1.336204343265854,0.06421988,0.4755648970603943,0.2,0.12406005859375,0.003,0.49230414628982544,-0.001038677480755723,1610
23.014,4729,1335296,163,213.06,282,-0.1531342517293524,1.2527516188565642,0.04252792,0.42123693227767944,0.2,0.1037109375,0.003,0.9303600192070007,0.00849397043530189,1620
27.493,4729,1343488,164,249.12,284,-0.1679255682276562,1.3171263131313027,0.036291882,0.34858202934265137,0.2,0.11312255859375,0.003,0.5410745739936829,0.00445926554275502,1630
31.43,4728,1351680,165,280.93,285,-0.15310501023777762,1.0756890276446938,0.020162465,0.37267255783081055,0.2,0.0986083984375,0.003,0.24092747271060944,0.00841185080989817,1640
37.284,4729,1359872,166,328.4,287,-0.1455289497593185,1.1175990196177736,0.029958522,0.300057053565979,0.2,0.0967041015625,0.003,0.31618398427963257,0.005938645804599218,1650
37.959,4729,1368064,167,333.62,289,-0.13270190653274766,0.8737253874191083,0.033330303,0.36701714992523193,0.2,0.0958984375,0.003,0.28161633014678955,0.005912921721574094,1660
37.406000000000006,4729,1376256,168,328.99,290,-0.1592666879936587,1.366151219769381,0.025341026,0.2843695282936096,0.2,0.094091796875,0.003,0.6063292622566223,0.0058109383417104254,1670
37.161,4730,1384448,169,327.08,292,-0.1499908470956143,1.515385805722326,0.02889403,0.4019578695297241,0.2,0.091455078125,0.003,0.4544961154460907,0.0025078199709241745,1680
22.746,4730,1392640,170,211.19,294,-0.1372220732650021,1.429401815473102,0.043751936,0.21006804704666138,0.2,0.10098876953125,0.003,1.3963888883590698,0.013683499947183009,1690
12.436999999999998,4730,1400832,171,128.35,296,-0.18725193717400543,1.6396798625355586,0.11071149,0.042288124561309814,0.2,0.20093994140625,0.003,0.30710065364837646,-0.020270062786585184,1700
12.686,4731,1409024,172,129.58,297,-0.20737371319555678,1.6552763364743441,0.047522783,0.46602362394332886,0.2,0.1344482421875,0.003,0.3099936842918396,0.013007852816008381,1710
13.592,4732,1417216,173,137.11,299,-0.20287681666668506,1.5286898809019476,0.02699715,0.5937196314334869,0.2,0.11600341796875,0.003,0.7452779412269592,0.0025785227304368163,1720
15.128000000000002,4732,1425408,174,150.04,301,-0.18868247218779288,0.9617641062010079,0.03432384,0.695759505033493,0.2,0.11424560546875,0.003,0.2334756851196289,0.005185287243511994,1730
14.582000000000003,4733,1433600,175,145.57,302,-0.21630775490775705,0.9105613184976391,0.03521194,0.6700717806816101,0.2,0.11710205078125,0.003,0.40616267919540405,0.0006297836038356763,1740
14.276000000000002,4733,1441792,176,141.79,304,-0.17922003968269565,0.9519050502218306,0.03464452,0.6842890083789825,0.2,0.0822265625,0.003,0.30210667848587036,0.0018382635753368959,1750
17.272000000000002,4733,1449984,177,166.08,306,-0.2434989308938384,1.2793332536472009,0.056086384,0.5107592642307281,0.2,0.17080078125,0.003,0.6586489081382751,-0.008114632280557999,1760
19.764,4734,1458176,178,187.22,308,-0.1687486129696481,0.8990143784903921,0.023605237,0.5569213628768921,0.2,0.08260498046875,0.003,0.20485183596611023,0.0031131787472986616,1770
18.604,4734,1466368,179,177.6,309,-0.1535524309903849,0.9998910736525431,0.03246994,0.571794331073761,0.2,0.0894775390625,0.003,0.5837202668190002,0.0024698126602743288,1780
18.927,4735,1474560,180,180.2,311,-0.17431808823021128,1.3803515774197876,0.032451354,0.4901650547981262,0.2,0.10731201171875,0.003,0.7091628313064575,0.0023207720259961206,1790
21.003,4735,1482752,181,197.27,313,-0.16863579488126562,0.9898476728936657,0.029328108,0.6087575554847717,0.2,0.09339599609375,0.003,0.6149376630783081,0.0034675868297199485,1800
19.362,4736,1490944,182,183.92,314,-0.16830679732374848,1.1130180867156014,0.03916464,0.48070991039276123,0.2,0.09833984375,0.003,0.45081302523612976,0.0039702910271444125,1810
17.435,4736,1499136,183,168.16,316,-0.19766606637858786,1.605486569670029,0.04969572,0.28402501344680786,0.2,0.1182373046875,0.003,0.65848708152771,-0.0013371699224080658,1820
17.637,4737,1507328,184,169.73,318,-0.18575778921076563,1.2399550749221817,0.025855437,0.4742031693458557,0.2,0.1096435546875,0.003,0.424550861120224,0.012033099584550655,1830
17.709999999999997,4737,1515520,185,170.1,319,-0.15716722769284389,1.3705836977344006,0.04071965,0.5811527669429779,0.2,0.09061279296875,0.003,0.5484724640846252,0.004732902761861624,1840
18.082000000000004,4737,1523712,186,173.19,321,-0.1588837622141,1.3012615086277948,0.038056087,0.5863419771194458,0.2,0.08941650390625,0.003,0.5036517977714539,0.0036343916950499987,1850
21.43,4737,1531904,187,200.46,323,-0.1453381258499576,1.3454695311607794,0.02359956,0.5951865613460541,0.2,0.08082275390625,0.003,0.5192099809646606,0.008700066813798913,1860
24.7,4738,1540096,188,226.95,325,-0.15598053298017475,1.2828685704385863,0.050443612,0.3838368058204651,0.2,0.09796142578125,0.003,0.749189019203186,0.005633510863117408,1870
27.886999999999993,4738,1548288,189,252.43,326,-0.15042877362284343,1.146143273380585,0.029930621,0.4362279176712036,0.2,0.08968505859375,0.003,0.42876124382019043,0.007821737430094799,1880
27.422000000000008,4738,1556480,190,248.32,328,-0.17740005654632113,1.5584425974404439,0.030382972,0.26366424560546875,0.2,0.0876220703125,0.003,0.4953581988811493,-0.0025532225601637036,1890
24.95,4739,1564672,191,228.55,330,-0.15713145237532444,1.6349838526220992,0.03213597,0.23136752843856812,0.2,0.08597412109375,0.003,0.5350476503372192,0.006013071594861685,1900
18.243000000000002,4739,1572864,192,174.89,331,-0.19149797821301034,1.689283065404743,0.0450719,0.33318912982940674,0.2,0.1271484375,0.003,0.4244458079338074,0.011390522764486377,1910
15.863999999999999,4739,1581056,193,155.42,333,-0.17867259770282545,1.5100180444307625,0.034153562,0.3656524419784546,0.2,0.10716552734375,0.003,1.0734323263168335,-0.0029885905831179118,1920
15.02,4739,1589248,194,148.24,335,-0.20371740465634502,1.3726123532047496,0.027716896,0.561409205198288,0.2,0.10687255859375,0.003,0.4511036276817322,-0.0006429266397390166,1930
14.389,4740,1597440,195,142.74,337,-0.16067701586871408,0.9496370988083072,0.037188247,0.7071650624275208,0.2,0.10074462890625,0.003,0.7159318327903748,0.010025045771544682,1940
15.729000000000001,4740,1605632,196,154.07,338,-0.2005758288956713,0.9031958130188287,0.04289969,0.7081828415393829,0.2,0.117333984375,0.003,0.5844446420669556,0.0005498543303474434,1950
14.040999999999997,4740,1613824,197,139.71,340,-0.22237977904151193,0.8139435097109526,0.04482442,0.7445102035999298,0.2,0.13642578125,0.003,0.35859590768814087,0.005647941447023186,1960
14.988,4741,1622016,198,147.2,342,-0.23706838042708114,1.2552558775059879,0.03660593,0.5583916306495667,0.2,0.10506591796875,0.003,0.27310964465141296,-0.007702871349465568,1970
18.663,4741,1630208,199,177.2,343,-0.20442717814585193,1.1756590747041629,0.03937704,0.5891691446304321,0.2,0.10650634765625,0.003,0.5655798316001892,0.001773132132802857,1980
20.491000000000003,4741,1638400,200,192.51,345,-0.13544802895921748,0.9843602174776607,0.026649754,0.41387492418289185,0.2,0.08121337890625,0.003,0.7053259015083313,0.0047494986914898615,1990
24.876000000000005,4742,1646592,201,227.81,347,-0.16895250789239072,1.251284400257282,0.04380969,0.29478269815444946,0.2,0.111669921875,0.003,0.8012896776199341,-0.005201650243179756,2000
28.180000000000003,4742,1654784,202,254.73,348,-0.11803440962685272,1.0605421907152048,0.03770608,0.034293174743652344,0.2,0.07952880859375,0.003,0.25910210609436035,0.006207921886743861,2010
30.592000000000002,4742,1662976,203,274.26,350,-0.132319484121399,1.2980435090023092,0.027390702,0.1528869867324829,0.2,0.07904052734375,0.003,0.31819385290145874,0.0037553854969701204,2020
27.531,4742,1671168,204,249.14,352,-0.15937490679789335,1.4401309652952476,0.039922893,0.34255480766296387,0.2,0.09232177734375,0.003,0.6492212414741516,-0.0029113033394423836,2030
23.453000000000003,4741,1679360,205,215.83,354,-0.1352211343648378,1.7395449605537578,0.03914015,0.24652618169784546,0.2,0.09593505859375,0.003,0.8143667578697205,-0.0027338412086464815,2040
25.048,4741,1687552,206,228.45,355,-0.1048953126068227,1.315026616724208,0.03979887,0.4871178865432739,0.2,0.07254638671875,0.003,0.9507731199264526,0.0023027363124128895,2050
29.431000000000004,4741,1695744,207,264.45,357,-0.14316911509959027,1.4899812953080982,0.062091764,0.23946887254714966,0.2,0.11793212890625,0.003,0.5232542157173157,0.0022203321546840015,2060
32.43699999999999,4741,1703936,208,289.02,359,-0.15122373714111745,0.843781922548078,0.05965797,0.4326289892196655,0.2,0.136572265625,0.003,0.22898462414741516,0.003065104347115266,2070
36.19,4740,1712128,209,319.62,361,-0.11797054600174306,1.2316174949286505,0.06459079,0.4631595015525818,0.2,0.0877197265625,0.003,0.27580526471138,0.0056948933665808,2080
39.479,4740,1720320,210,346.39,362,-0.13054522901657037,1.1007863533683122,0.034319054,0.3466932773590088,0.2,0.08155517578125,0.003,0.5779672861099243,0.005200454281111888,2090
42.105,4740,1728512,211,367.43,364,-0.09256998793571256,0.8799457218497991,0.031842075,0.08446067571640015,0.2,0.0807861328125,0.003,0.5800765752792358,0.008094508387875976,2100
45.629,4739,1736704,212,395.65,366,-0.1544046097958926,1.565294870454818,0.0459323,0.29592984914779663,0.2,0.1001953125,0.003,0.4306173622608185,-0.004558651398110669,2110
47.422000000000004,4740,1744896,213,410.07,368,-0.09824555455415976,0.9130131099140272,0.032451734,0.2364215850830078,0.2,0.0881591796875,0.003,0.21578340232372284,0.008099204435347928,2120
32.547000000000004,4740,1753088,214,290.3,369,-0.13735915264114737,1.5630098119028843,0.073320165,0.4133492112159729,0.2,0.10440673828125,0.003,0.5706409811973572,0.011889813386733294,2130
18.134,4740,1761280,215,174.34,371,-0.24141300179762765,2.5474808977451175,0.06032966,-0.1137157678604126,0.2,0.14263916015625,0.003,0.882125198841095,-0.00352986625093763,2140
19.006999999999998,4740,1769472,216,181.09,373,-0.22433510850532912,2.2382967536803333,0.038687292,0.25806039571762085,0.2,0.1453125,0.003,1.0804263353347778,0.009644826138719509,2150
20.846999999999998,4740,1777664,217,196.07,374,-0.19248838968924248,1.708968132105656,0.032927737,0.4453856945037842,0.2,0.1329345703125,0.003,0.4109102785587311,0.006273755453185004,2160
23.587999999999997,4740,1785856,218,218.17,376,-0.21179728032439016,2.014041895279661,0.04056806,0.4847726821899414,0.2,0.1345458984375,0.003,0.7788352966308594,0.010888439064001432,2170
23.923000000000002,4739,1794048,219,220.98,378,-0.16921594251180067,1.3596007216256112,0.04460636,0.32049423456192017,0.2,0.12777099609375,0.003,0.35670238733291626,0.007447737873008009,2180
25.998,4740,1802240,220,237.41,380,-0.22498964515980333,1.5874115670332685,0.026629504,0.4364991784095764,0.2,0.156005859375,0.003,1.3752962350845337,0.008982006555743282,2190
20.666,4740,1810432,221,194.62,381,-0.22840741609688847,1.7056103959446773,0.04443547,0.45986247062683105,0.2,0.12476806640625,0.003,0.9659950137138367,0.001300617235210666,2200
22.833000000000002,4740,1818624,222,212.33,383,-0.24544508529361336,1.7759202688932418,0.03474736,0.46093130111694336,0.2,0.106689453125,0.003,0.7974144220352173,-0.00037901978776062607,2210
22.853000000000005,4740,1826816,223,212.44,385,-0.1933648998674471,1.3693581013707443,0.049238212,0.3205944895744324,0.2,0.12098388671875,0.003,0.5417026281356812,0.0044614161920435436,2220
24.255,4741,1835008,224,223.94,387,-0.22219860515906475,1.502667482267134,0.037565753,0.47503507137298584,0.2,0.1169677734375,0.003,1.168839931488037,0.006436675119311985,2230
16.000000000000004,4741,1843200,225,156.78,388,-0.1944399804546265,1.639051267853938,0.04878538,0.38156402111053467,0.2,0.1071533203125,0.003,0.6281726360321045,0.017918719762019465,2240
10.873,4741,1851392,226,115.86,390,-0.30558636822970586,1.0560871983179823,0.20631151,0.2014973759651184,0.2,0.24166259765625,0.003,0.1174633651971817,-0.019143597146103274,2250
10.57,4742,1859584,227,113.37,392,-0.3166994816856459,0.6273333457414992,0.046092965,0.6292769610881805,0.2,0.17960205078125,0.003,0.4876951277256012,0.017967427453550046,2260
9.606,4742,1867776,228,105.89,393,-0.4173353224410675,0.45198243973427454,0.07815697,0.8419061750173569,0.2,0.23900146484375,0.003,0.043399833142757416,-0.00012811054020858136,2270
9.121000000000002,4743,1875968,229,102.03,395,-0.40439971948508174,0.3214793139894027,0.023548044,0.8274919241666794,0.2,0.163037109375,0.003,0.1290682852268219,0.003060494945384562,2280
9.345,4744,1884160,230,103.82,397,-0.3692864980432205,0.22062087766244076,0.029500242,0.9120226949453354,0.2,0.1446044921875,0.003,0.11587609350681305,0.0022359955124557017,2290
9.824000000000002,4744,1892352,231,106.99,398,-0.38293155808933077,0.14081096134905238,0.026462559,0.9234729930758476,0.2,0.10965576171875,0.003,0.04358155280351639,0.005013851267904101,2300
10.969,4744,1900544,232,116.19,400,-0.3379486190970056,0.2545463183312677,0.017123047,0.8539191037416458,0.2,0.10703125,0.003,0.08552268147468567,-0.004566050975699909,2310
12.311999999999998,4745,1908736,233,127.37,402,-0.31727583799511194,0.2671795429545455,0.024923809,0.8627518564462662,0.2,0.10186767578125,0.003,0.13683930039405823,0.0021126711690158118,2320
13.435,4745,1916928,234,136.53,403,-0.32785518747987225,0.25796850292827,0.01690052,0.8582134991884232,0.2,0.0921630859375,0.003,0.12003077566623688,0.0017272994829909294,2330
14.497,4746,1925120,235,144.72,405,-0.28752455484354866,0.3538337721314747,0.024830405,0.8442697823047638,0.2,0.0886962890625,0.003,0.11545878648757935,0.004802960955203162,2340
14.339,4746,1933312,236,142.96,407,-0.30124332315754143,0.45772142336936666,0.024906803,0.7705904543399811,0.2,0.0916748046875,0.003,0.13485053181648254,0.0015849811748921637,2350
14.114999999999998,4747,1941504,237,141.8,408,-0.2572152099921368,0.7590160354040563,0.024590986,0.6470149457454681,0.2,0.08856201171875,0.003,0.21711915731430054,-0.004872826227983751,2360
12.854000000000001,4747,1949696,238,131.44,410,-0.23297600958612746,0.8002665379550308,0.031365886,0.6659359335899353,0.2,0.095849609375,0.003,0.42298421263694763,-0.0003620957508246647,2370
14.158,4748,1957888,239,142.05,412,-0.20385423551779241,0.9260863454663195,0.022860674,0.6876349747180939,0.2,0.0818359375,0.003,0.2985913157463074,0.0021570068814980915,2380
16.484,4746,1966080,240,160.72,414,-0.22111183469532988,0.9320782862836495,0.041671053,0.5793398022651672,0.2,0.11270751953125,0.003,0.43754974007606506,0.0005728570657083764,2390
16.975,4745,1974272,241,164.73,415,-0.16614063217421063,0.9248993249260821,0.03449689,0.4999074935913086,0.2,0.077685546875,0.003,0.34279096126556396,0.003163078854595369,2400
17.468999999999998,4746,1982464,242,168.5,417,-0.14010004386072977,0.9223718928406015,0.025918473,0.503220796585083,0.2,0.07423095703125,0.003,0.2277798354625702,0.0012909138695249567,2410
19.405,4746,1990656,243,183.72,419,-0.1362540708447341,1.246328309411183,0.03098838,0.43967539072036743,0.2,0.08453369140625,0.003,0.44792693853378296,0.00918060236490419,2420
21.945,4746,1998848,244,203.99,421,-0.138242873371928,1.0418078064336442,0.027621945,0.48789429664611816,0.2,0.08800048828125,0.003,0.6726553440093994,0.00360735757076327,2430
23.190999999999995,4745,2007040,245,213.93,422,-0.1368625738978153,1.248064542771317,0.0527322,0.31189650297164917,0.2,0.08641357421875,0.003,0.35513976216316223,0.005282066090148874,2440
27.639000000000006,4744,2015232,246,250.04,424,-0.11302429148345254,1.349647133774124,0.028109249,0.40388554334640503,0.2,0.07720947265625,0.003,0.6331902146339417,0.00042683060546551134,2450
30.132999999999996,4744,2023424,247,270.21,426,-0.12092694099410436,1.219370083278045,0.052350834,0.18684643507003784,0.2,0.0948486328125,0.003,0.6271122694015503,0.007909102229405107,2460
33.865,4745,2031616,248,300.6,428,-0.11653480373788624,1.4842092912993394,0.035883736,0.16300755739212036,0.2,0.09329833984375,0.003,0.34838035702705383,0.004315339654021954,2470
39.646,4744,2039808,249,347.61,429,-0.10064415069355163,0.9020535496354569,0.051568154,0.19836890697479248,0.2,0.085791015625,0.003,0.2956079840660095,0.011792008229713246,2480
37.439,4745,2048000,250,330.31,431,-0.08648959001584444,0.9250434245215728,0.04379692,0.3647106885910034,0.2,0.062744140625,0.003,0.5450127720832825,0.013314708602683823,2490
33.834,4745,2056192,251,301.28,433,-0.0770387141368701,1.7829160734079779,0.08587931,0.34476685523986816,0.2,0.087353515625,0.003,1.6607897281646729,-0.0024554673793318214,2500
24.988000000000003,4745,2064384,252,229.74,434,-0.09089867027796572,1.4364753890084103,0.057442997,0.5297491550445557,0.2,0.0718994140625,0.003,0.5656895041465759,0.008033993989920418,2510
24.796,4746,2072576,253,227.64,436,-0.10366182724537794,1.4890552810393274,0.044309497,0.452606201171875,0.2,0.08026123046875,0.003,0.6233066916465759,0.0028047878187862805,2520
15.241000000000001,4746,2080768,254,150.36,438,-0.13355715316429267,1.8710539078805595,0.07571693,0.38798773288726807,0.2,0.10853271484375,0.003,0.9016751646995544,-0.001139824348501861,2530
11.1,4746,2088960,255,116.78,440,-0.06377084025598379,1.4379204637138172,0.13054976,0.5762949585914612,0.2,0.12490234375,0.003,0.5239389538764954,0.032459408035720116,2540
9.999000000000002,4747,2097152,256,108.65,441,-0.17066662740544417,0.5922300553531386,0.14062029,0.7173629403114319,0.2,0.18753662109375,0.003,0.13057857751846313,0.009247038591638557,2550
9.655,4747,2105344,257,106.29,443,-0.1519101121404674,0.7364220123272389,0.023635224,0.8249169886112213,0.2,0.0829833984375,0.003,0.18259292840957642,0.004716082607592398,2560
9.895,4748,2113536,258,108.42,445,-0.16875114674912767,0.5751288948813453,0.042624332,0.8799170628190041,0.2,0.0987548828125,0.003,0.2749350965023041,-0.000467292060420732,2570
11.225999999999999,4748,2121728,259,118.76,446,-0.2344999139138963,0.5594608646351844,0.056896627,0.8498101383447647,0.2,0.14176025390625,0.003,0.2461649477481842,0.011712181299662916,2580
13.814,4748,2129920,260,139.6,448,-0.24727330551249907,0.7530891597969458,0.032346003,0.7519995868206024,0.2,0.096435546875,0.003,0.4439345896244049,0.0008305378025397659,2590
12.615999999999996,4749,2138112,261,129.69,450,-0.2621657365525607,0.8067315588705242,0.049448065,0.5801033675670624,0.2,0.1523193359375,0.003,0.4977090656757355,0.004392001182532112,2600
12.801000000000002,4749,2146304,262,130.73,451,-0.2395483798463829,0.8804286583093927,0.027330967,0.6346017420291901,0.2,0.0885498046875,0.003,0.2826157510280609,0.00011748889983209665,2610
15.485000000000003,4749,2154496,263,152.53,453,-0.20533891493687406,0.966524232365191,0.032618485,0.5794560015201569,0.2,0.079931640625,0.003,0.4576044976711273,0.0007763118692309945,2620
20.195,4750,2162688,264,190.54,455,-0.171084029879421,1.0732912340667098,0.023655485,0.3658543825149536,0.2,0.074560546875,0.003,0.4644280672073364,0.002756279365348746,2630
23.463999999999995,4750,2170880,265,217.02,456,-0.1515763917734148,0.8727165148244239,0.04783429,0.2919108271598816,0.2,0.087109375,0.003,0.24210405349731445,0.00697976328592631,2640
27.869,4750,2179072,266,252.34,458,-0.13951594495447353,1.0018332671839745,0.024977624,0.22719275951385498,0.2,0.07540283203125,0.003,0.32156801223754883,0.002935438959320891,2650
31.221,4751,2187264,267,279.11,460,-0.1458282267994946,0.9560710358666256,0.032867417,0.34960442781448364,0.2,0.08768310546875,0.003,0.5114352703094482,0.0017363951039442327,2660
35.302,4751,2195456,268,311.91,462,-0.15574102096725256,0.9676103573059663,0.0551264,0.415910005569458,0.2,0.11806640625,0.003,0.4540097713470459,-0.0013169072426535422,2670
37.009,4751,2203648,269,325.56,463,-0.15189992146915757,1.354045100347139,0.045555003,0.17671805620193481,0.2,0.0913330078125,0.003,1.076258659362793,0.0027127417461088044,2680
32.699,4751,2211840,270,290.29,465,-0.1442214721988421,1.555029265023768,0.040134866,0.2748669385910034,0.2,0.09217529296875,0.003,1.2050957679748535,0.0026634767878022103,2690
31.458999999999993,4752,2220032,271,280.95,467,-0.17786164861172438,1.5790887301322072,0.03264098,0.23719334602355957,0.2,0.11319580078125,0.003,1.589726209640503,-0.007075351825005782,2700
34.992999999999995,4752,2228224,272,309.72,468,-0.12673526581202169,1.4929155234363862,0.042330615,0.33886873722076416,0.2,0.097021484375,0.003,1.4209694862365723,0.010491454508701282,2710
37.751,4752,2236416,273,331.9,470,-0.11478018690395402,1.2395085229189136,0.044822548,0.29567569494247437,0.2,0.104443359375,0.003,1.5317516326904297,0.00914038049750161,2720
37.089,4753,2244608,274,326.9,472,-0.11771493635023944,1.0481454895052593,0.03315825,0.4385874271392822,0.2,0.09227294921875,0.003,0.20575009286403656,0.006438325620183605,2730
38.175,4753,2252800,275,335.51,473,-0.14477918304037302,2.6929086931515487,0.040386148,0.22869503498077393,0.2,0.08656005859375,0.003,1.1829111576080322,0.003199583893729141,2740
36.223,4753,2260992,276,319.86,475,-0.08729075142327929,1.7064075724687426,0.050234757,0.24304163455963135,0.2,0.083740234375,0.003,0.3121648132801056,0.008467155486505363,2750
36.128,4754,2269184,277,319.0,477,-0.10912808133143699,1.465054420242086,0.054980054,0.3856034278869629,0.2,0.09052734375,0.003,1.522742748260498,0.011348103741875093,2760
39.562,4754,2277376,278,346.77,479,-0.08249164752778597,1.218368874315638,0.079279855,0.3523169755935669,0.2,0.07392578125,0.003,0.4289131462574005,0.0076008275638741905,2770
41.402,4754,2285568,279,361.39,480,-0.1256828296754975,1.6688914910890162,0.048506983,0.5213987231254578,0.2,0.0923095703125,0.003,0.835663378238678,0.0030151774581099744,2780
42.422999999999995,4754,2293760,280,369.71,482,-0.12420876094256528,1.4283004762372002,0.040483043,0.5161224603652954,0.2,0.09781494140625,0.003,1.5510629415512085,0.006109592901157157,2790
45.018,4754,2301952,281,390.26,484,-0.09077239328908035,1.3587861626991071,0.040166147,0.4918742775917053,0.2,0.08082275390625,0.003,0.9791710376739502,0.008904625007016876,2800
43.785,4754,2310144,282,380.09,485,-0.0941854021519248,1.2433696022257208,0.04995164,0.2616296410560608,0.2,0.0939208984375,0.003,0.49979424476623535,0.006132010724832071,2810
47.07299999999999,4755,2318336,283,406.67,487,-0.09521539832203416,1.438937214424368,0.08130825,0.12147831916809082,0.2,0.10728759765625,0.003,0.38413020968437195,-0.0019093244987743673,2820
53.769,4754,2326528,284,461.03,489,-0.07865073239445337,1.019878776773112,0.031951163,0.01135343313217163,0.2,0.08521728515625,0.003,1.046778917312622,0.018114625665566562,2830
57.407,4754,2334720,285,490.39,491,-0.08998729320592247,1.7439554893644527,0.028281434,0.12858766317367554,0.2,0.0761474609375,0.003,1.0946141481399536,0.012781293135140004,2840
58.35599999999999,4754,2342912,286,497.9,492,-0.11004440512333531,1.0693060072197114,0.06719321,0.2716760039329529,0.2,0.09571533203125,0.003,0.23938651382923126,0.0027528475528015408,2850
59.82599999999999,4754,2351104,287,509.9,494,-0.07724899953755085,1.5811486201826483,0.02504624,0.28851258754730225,0.2,0.061279296875,0.003,0.5763986110687256,0.005243970835545042,2860
63.588,4755,2359296,288,540.23,496,-0.08363544845124124,0.8955480497563257,0.052389506,0.3637269139289856,0.2,0.080615234375,0.003,1.6010305881500244,0.008376326036977844,2870
68.078,4755,2367488,289,576.85,497,-0.10795246741909068,1.3572151852131356,0.037349463,0.35955941677093506,0.2,0.09169921875,0.003,0.23265723884105682,0.0022262866595156084,2880
67.189,4755,2375680,290,569.67,499,-0.10300985898065847,1.1418757272476796,0.050625008,0.2779291868209839,0.2,0.09752197265625,0.003,1.2065573930740356,0.003562601415615063,2890
69.041,4756,2383872,291,584.68,501,-0.10055287679570028,1.2589614557218738,0.060694776,0.2540963292121887,0.2,0.08759765625,0.003,1.3349374532699585,0.005179929085807089,2900
62.94200000000001,4755,2392064,292,535.3,502,-0.10422396948270034,1.3960685735801235,0.05969707,0.4400942325592041,0.2,0.09613037109375,0.003,1.026146411895752,0.0036844906729129436,2910
53.86600000000001,4755,2400256,293,462.27,504,-0.09829123140807497,1.9294925966998562,0.035776988,0.36978262662887573,0.2,0.0801513671875,0.003,0.6072983741760254,0.00688744832204975,2920
46.162,4754,2408448,294,400.26,506,-0.10035322426701895,1.876839901250787,0.06323383,0.3510953187942505,0.2,0.078955078125,0.003,0.9468526244163513,0.005123995214489696,2930
42.312,4754,2416640,295,368.96,508,-0.097307950809045,2.4824469800805673,0.06530199,0.3645196557044983,0.2,0.10948486328125,0.003,0.5367171168327332,0.006740057033539415,2940
35.51200000000001,4754,2424832,296,313.47,509,-0.1344554315233836,1.1364355033845641,0.043768577,4.1544437408447266e-05,0.2,0.115673828125,0.003,0.2506299912929535,0.004371311220347706,2950
29.698,4755,2433024,297,265.68,511,-0.1388598301942693,2.056601187540218,0.03873811,0.23688042163848877,0.2,0.08685302734375,0.003,0.3178943395614624,0.002547579075144313,2960
